250;"Juda ahamiyatli emas, lekin kelajakda yuzaga kelishi mumkin bo’lgan muammolarni ko’rsatishi mumkin bo’lgan voqealar Windows OTda qanday hodisa sifatida qayd etiladi?";2
;Ogohlantirish;
;Muvaffaqiyatsiz audit;
;Xatolik;
;Axborot;
251;Parolga “tuz”ni qo’shib xeshlashdan maqsad?;2
;Tahdidchi ishini oshirish.;
;Murakkab parol hosil qilish.;
;Murakkab xesh qiymat hosil qilish.;
;Ya’na bir maxfiy parametr kiritish.;
252;Ma’lumotni yo’qotish yoki funksionallikni yo’qotish kabi muhim muammoni ko’rsatadigan voqealar Windows OTda qanday hodisa sifatida qayd etiladi?;2
;Xatolik;
;Axborot;
;Ogohlantirish;
;Muvaffaqiyatsiz audit;
253;Axborotni foydalanuvchanligini buzishga qaratilgan tahdidlar bu?;2
;DDOS tahdidlar.;
;Nusxalash tahdidlari.;
;Modifikatsiyalash tahdidlari.;
;O’rtaga turgan odam tahdidi.;
254;Windows OTda mavjud hodisa turlarini ko’rsating?;2
;Barcha javoblar to’g’ri;
;"Xatolik, axborot";
;"Ogohlantirish, muvaffaqiyatli audit";
;Muvaffaqiyatsiz audit;
255;"A5/1 oqimli shifrlash algoritmida maj(1,1,1) ga teng bulsa, qaysi registorlar siljiydi?";2
;"X, Y, Z";
;"X, Y";
;"X, Z";
;Y;
256;"Agar biror xesh funksiyaga kiruvchi ma’lumot uzunligi 256 bit bo’lganida, chiquvchi qiymat 128 bitga teng bo’lsa, shu funksiyaga 128 bit ma’lumot kiritilganida chiqish biti necha bitga teng bo’ladi?";2
;128;
;32;
;64;
;Hisoblash uchun shartlar etarli emas.;
257;"Agar biror xesh funksiyaga kiruvchi ma’lumot uzunligi 512 bit bo’lganida, chiquvchi qiymat 128 bitga teng bo’lsa, shu funksiyaga 1024 bit ma’lumot kiritilganida chiqish biti necha bitga teng bo’ladi?";2
;128;
;256;
;64;
;Hisoblash uchun shartlar etarli emas.;
258;"A5/1 oqimli shifrlash algoritmida maj(0,1,0) ga teng bulsa, qaysi registorlar siljiydi?";2
;"X, Z";
;"X, Y";
;"X, Y, Z";
;Y;
259;"A5/1 oqimli shifrlash algoritmida maj(1,0,1) ga teng bulsa, qaysi registorlar siljiydi?";2
;"X, Z";
;"X, Y";
;"X, Y, Z";
;Y;
260;Qaysi himoya vositasida mavjud paket shifrlangan holda yangi hosil qilingan mantiqiy paket ichiga kiritiladi?;2
;Virtual Private Network.;
;Tarmoqlararo ekran;
;Antivirus.;
;Router.;
261;"Qaysi himoya vositasi tarmoqda uzatilayotgan axborotni butunligi, maxfiyligi va tomonlar autentifikatsiyasini ta’minlaydi?";2
;Virtual Private Network.;
;Tarmoqlararo ekran.;
;Antivirus.;
;Router.;
262;Paket filterlari turidagi tarmoqlararo ekran vositasi OSI modelining qaysi sathida ishlaydi?;2
;Tarmoq sathida.;
;Transport sathida.;
;Ilova sathida.;
;Kanal sathida.;
263;IPv6 protokolida IP manzilni ifodalashda necha bit ajratiladi.;2
;128;
;32;
;64;
;4;
264;GSM tarmog’ida ovozli so’zlashuvlarni shifrlash algoritmi bu?;2
;A5/1;
;DES;
;ÃÎÑÒ;
;RSA;
265;Zararli dasturni aniqlashda foydalanilgan yondashuv IDS tizimlarida ham foydalaniladi. Oldin noma’lum bo’lgan zararli dasturlarni aniqlash imkonini beradi. Ushbu xususiyat zararli dasturiy vositalarni aniqlashning qaysi usuliga tegishli?;2
;Anomaliyaga asoslangan;
;Barchasiga;
;Signaturaga asoslangan;
;O’zgarishni aniqlashga asoslangan;
266;"Faraz qilaylik tizimdagi barcha fayllarni xeshlab, xesh qiymatlari xavfsiz manzilga saqlangan bo’lsin. U holda vaqti-vaqti bilan ushbu faylning xesh qiymatlari qaytadan xeshlanadi va dastlabki holatdagilari bilan taqqoslanadi. Agar faylning bir yoki bir nechta bitlari o’zgarishga uchragan bo’lsa, u holda xesh qiymatlar bir-biriga mos kelmaydi va natijada uni virus tomonidan zararlangan deb qarash mumkin. Bu zararli dasturiy vositalarni aniqlashning qaysi usuliga misol bo’ladi?";2
;O’zgarishni aniqlashga asoslangan;
;Anomaliyaga asoslangan;
;Barchasiga;
;Signaturaga asoslangan;
267;"Foydalanuvchi va administratorga minimal yuklamani yuklaydi, biroq, aniqlangan virusni kichik o’zgartirish orqali ushbu usulni osonlik bilan aldab o’tish mumkin. Ushbu xususiyat zararli dasturiy vositalarni aniqlashning qaysi usuliga tegishli.";2
;Signaturaga asoslangan;
;O’zgarishni aniqlashga asoslangan;
;Anomaliyaga asoslangan;
;Barchasiga;
268;Hujumchiga autentifikatsiyani amalga oshirmasdan aylanib o’tib tizimga kirish imkonini beradi. Ushbu xususiyat qaysi zararli dasturiy vositaga tegishli?;2
;Backdoors;
;Rootkits;
;Ransomware;
;Mantiqiy bombalar;
269;Elektron raqamli imzo qanday axborotni o’z ichiga olmaydi?;2
;Elektron hujjatni qabul qiluvchi xususidagi axborotni;
;Imzo chekilgan sanani;
;imzo kaliti ta’sirining tugashi muddati;
;Faylga imzo chekuvchi shaxs xususidagi axborot;
270;"Mazkur zararli dasturiy ta’minot qurbon kompyuterida mavjud qimmatli fayllarni shifrlaydi yoki qulflab qo’yib, to’lov amalga oshirilishini talab qiladi. Ushbu xususiyat qaysi zararli dasturiy vositaga tegishli?";2
;Ransomware;
;Mantiqiy bombalar;
;Backdoors;
;Rootkits;
271;Foydalanishni boshqarishning qaysi usulida asosiy g’oya tizimning ishlash logikasini tashkilotdagi kadrlar vazifasiga yaqinlashtirishga harakat qilinadi?;2
;RBAC;
;ABAC;
;DAC;
;MAC;
272;Operatsion tizimlarda keng qo’llaniluvchi foydalanishni boshqarish usuli bu?;2
;DAC;
;MAC;
;RBAC;
;ABAC;
273;Tizimdagi shaxsiy obyektlarni himoyalash uchun o’rinli foydalanishni boshqarish usuli bu?;2
;DAC;
;MAC;
;RBAC;
;ABAC;
274;Plastik kartadan to’lovni amalga oshirishda mavjud autentifikatsiya usuli qaysi sinfga tegishli?;2
;Ikki faktorli autentifikatsiya;
;Bir faktorli autentifikatsiya;
;Biometrik autentifikatsiya;
;Tokenga asoslanmagan autentifikatsiya;
275;Rad etish jarayoni (ERI ga aloqador) bu?;2
;"foydalanuvchi (A) foydalanuvchi (B)ga haqiqatdan ham ma’lumot jo’natgan bo’lib, uzatilgan ma’lumotni rad etishi mumkin";
;"foydalanuvchi (B) qabul qilib olingan ma’lumotni o’zgartirib, shu o’zgartirilgan ma’lumotni foydalanuvchi (A) yubordi, deb ta’kidlaydi";
;"foydalanuvchi (B) ning o’zi ma’lumot tayyorlab, bu soxta ma’lumotni foydalanuvchi (A) yubordi deb da’vo qiladi";
;"(A) va (B) foydalanuvchilarning o’zaro aloqa tarmog’iga uchinchi bir (V) foydalanuvchi noqonuniy tarzda bog’lanib, ularning o’zaro uzatayotgan ma’lumotlarini o’zgartirgan holda deyarli uzluksiz uzatib turadi";
276;Quyidagilar orasidan eng quyi dasturlash tilini ko’rsating?;2
;Assambler;
;C;
;C++;
;Java;
277;9 soni bilan o’zaro tub bo’lgan sonlarni ko’rsating?;2
;"10, 8";
;"6, 10";
;"18, 6";
;9 dan tashqari barcha sonlar;
278;12 soni bilan o’zaro tub bo’lgan sonlarni ko’rsating?;2
;"11, 13";
;"14, 26";
;"144, 4";
;12 dan tashqari barcha sonlar;
279;13 soni bilan o’zaro tub bo’lgan sonlarni ko’rsating?;2
;"5, 7";
;"12, 26";
;"14, 39";
;13 dan tashqari barcha sonlar;
280;TCP/IP tarmoq modeli nechta sathdan iborat?;2
;4;
;7;
;6;
;5;
281;Ushbu hujumda foydalanuvchilarning akkauntlari bloklangani va kredit karta ma’lumotlari blokdan chiqarilishi kerakligi to’g’risidagi ma’lumot foydalanuvchi elektron pochtalariga yuboriladi. Gap qaysi ijtimoiy injineriya turi haqida bormoqda?;2
;Phishing;
;Spoofing;
;DOS;
;DDOS;
282;www.PayPai.com manzili www.PayPal.com manzili sifatida yuboriladi. Bu qaysi turdagi hujumga misol bo’ladi?;2
;Phishing;
;Spoofing;
;DDOS;
;DOS;
283;"Internetdagi firibgarlikning bir turi bo’lib, uning maqsadi foydalanuvchining maxfiy ma’lumotlaridan, login/parol, foydalanish imkoniyatiga ega bo’lish. Gap qaysi ijtimoiy injineriya yo’nalishi haqida bormoqda?";2
;Phishing;
;Spoofing;
;DDOS;
;O'rtaga turgan odam;
284;"Turli xil psixologik usullar va firibgarlik amaliyotining to’plami bo’lib, uning maqsadi firibgarlik yo’li bilan shaxs to’g’risida maxfiy ma’lumotlarni olishdan iborat. Gap nima haqida bormoqda?";2
;Ijtimoiy injineriya;
;Kiberhuquq;
;Kiberetika;
;Kiberxavfsizlik;
285;Nima uchun antivirus vositalari to’liq himoyani ta’minlaymaydi?;2
;Barcha javoblar to’g’ri.;
;Antivirus ishlab chiqaruvchilar yangi virus uchun namunaviy fayllar yaratguncha virus ishlab chiqaruvchilar tomonidan katta hajmdagi yangi viruslar yaratiladi.;
;Yangi virus uchun vaksinani tayyorlash yetarlicha ko’p vaqt olishi.;
;Antivirus dasturi rootkit tipidagi zararli dasturlarni aniqlashda foydasi tegmasligi mumkin.;
286;Qaysi holatni normal va qaysi holatni normal bo’lmagan deb topish va ushbu ikki holat orasidagi farqni aniqlashga asoslanadi. Ushbu xususiyat zararli dasturiy vositalarni aniqlashning qaysi usuliga tegishli?;2
;Anomaliyaga asoslangan;
;Barchasiga;
;Signaturaga asoslangan;
;O’zgarishni aniqlashga asoslangan;
287;Simli lokal tarmoq texnologiyasini ko’rsating?;2
;Ethernet;
;Internet;
;Wi-Fi;
;WiMax;
288;Simsiz lokal tarmoq texnologiyasini ko’rsating?;2
;Wi-Fi;
;Ethernet;
;WiMax;
;Bluetooth;
289;"Quyidagi ta’rif Windows OTdagi qaysi xodisani tavsiflaydi? Hodisa juda ahamiyatli yemas, lekin kelajakda yuzaga kelishi mumkin bo’lgan muammolarni ko’rsatishi mumkin. Masalan, diskda bo’sh joy kam bo’lsa, ... hodisasi qayd etiladi.";2
;ogohlantirish;
;xatolik;
;axborot;
;muvaffaqiyatli audit;
290;Signatura (antiviruslarga aloqador bo’lgan) bu-?;2
;Fayldan topilgan bitlar qatori.;
;Fayldagi yoki katalogdagi o’zgarish.;
;Normal holatdan tashqari holat.;
;Zararli dastur turi.;
291;Zararli dasturiy vositalarga qarshi foydalaniluvchi dasturiy vosita bu?;2
;Antivirus;
;VPN;
;Tarmoqlararo ekran;
;Brandmauer;
292;Kompyuter viruslarini tarqalish usullarini ko’rsating?;2
;"Ma’lumot saqlovchilari, Internetdan yuklab olish va elektron pochta orqali.";
;"Ma’lumot saqlovchilari, Internetdan yuklab olish va skaner qurilmalari orqali.";
;"Printer qurilmasi, Internetdan yuklab olish va elektron pochta orqali.";
;Barcha javoblar to’g’ri.;
293;"Qurbon kompyuteridagi ma’lumotni shifrlab, uni deshifrlash uchun to’lovni amalga oshirishni talab qiluvchi zararli dastur bu-?";2
;Ransomware.;
;Mantiqiy bombalar.;
;Rootkits.;
;Spyware.;
294;Internet tarmog’idagi obro’sizlantirilgan kompyuterlar bu-?;2
;Botnet.;
;Backdoors.;
;Adware.;
;Virus.;
295;Biror mantiqiy shartni tekshiruvchi trigger va foydali yuklamadan iborat zararli dastur turi bu-?;2
;Mantiqiy bombalar.;
;Backdoors.;
;Adware.;
;Virus.;
296;Buzg’unchiga xavfsizlik tizimini aylanib o’tib tizimga kirish imkonini beruvchi zararli dastur turi bu-?;2
;Backdoors.;
;Adware.;
;Virus.;
;Troyan otlari.;
297;Razvedka hujumlari bu?;2
;Asosiy hujumlarni oson amalga oshirish uchun tashkilot va tarmoq haqidagi axborotni to’plashni maqsad qiladi.;
;Turli texnologiyalardan foydalangan holda tarmoqqa kirishga harakat qiladi.;
;Foydalanuvchilarga va tashkilotlarda mavjud bo’lgan biror xizmatni cheklashga urinadi.;
;Tizimni fizik buzishni maqsad qiladi.;
298;Xavfsizlik siyosati xususiyatlari keltirilgan qatorni ko’rsating?;2
;Barcha javoblar to’g’ri;
;"Qisqa va aniq, foydalanuvchan bo’lishi";
;"Iqtisodiy asoslangan bo’lishi, barqaror bo’lishi";
;"Tushunarli bo’lishi, amaliy bo’lishi";
299;Xavfsizlik siyosatlarining afzalliklari keltirilgan qatorni ko’rsating?;2
;Barcha javoblar to’g’ri;
;Kuchaytirilgan ma’lumot va tarmoq xavfsizligini ta’minlaydi.;
;Risklarni kamaytiradi.;
;Qurilmalardan foydalanish va ma’lumotlar transferining monitoringlanishi va nazoratlanishi ta’minlaydi.;
300;Tashkilotni himoyalash maqsadida amalga oshirilgan xavfsizlik nazoratini tavsiflovchi yuqori sathli hujjat yoki hujjatlar to’plami bu?;2
;Xavfsizlik siyosati;
;Xavfsizlik konsepsiyasi;
;Xavfsizlik doktorinasi;
;Tashkilot nizomi;
301;Ma’lumotni to’liq qayta tiklash qachon samarali amalga oshiriladi?;2
;Saqlagichda ma’lumot qayta yozilmagan bo’lsa.;
;Ma’lumotni o’chirish Delete buyrug’i bilan amalga oshirilgan bo’lsa.;
;Ma’lumotni o’chirish Shifr+Delete buyrug’i bilan amalga oshirilgan bo’lsa.;
;Formatlash asosida ma’lumot o’chirilgan bo’lsa.;
301;Zaxira nusxalash manzillarini ko’rsating?;2
;"Ichki, tashqi va bulutda zaxiralash.";
;"To’liq, differensial va o’sib boruvchi zaxiralash.";
;"Issiq, sovuq va iliq zaxiralash.";
;Barcha javoblar to’g’ri;
302;Zaxira nusxalash usullarini ko’rsating?;2
;"Issiq, sovuq va iliq zaxiralash.";
;"To’liq, differensial va o’sib boruvchi zaxiralash.";
;"Ichqi, tashqi va bulutda zaxiralash.";
;Barcha javoblar to’g’ri.;
303;Qaysi xususiyatlar RAID texnologiyasiga xos emas?;2
;Shaxsiy kompyuterda foydalanish mumkin.;
;Serverlarda foydalanish mumkin.;
;Xatoliklarni nazoratlash mumkin.;
;"Disklarni &ldquo;qaynoq almashtirish&rdquo; mumkin.";
304;Faqat ma’lumotni butunligini ta’minlovchi kriptotizimlarni ko’rsating.;2
;MAC (Xabarlarni autentifikatsiya kodlari) tizimlari.;
;Elektron raqamli imzo tizimlari.;
;Ochiq kalitli kriptografik tizimlar.;
;Barcha javoblar to’g’ri.;
305;Quyidagi xususiyatlardan qaysi biri elektron raqamli imzo tomonidan ta’minlanadi?;2
;Axborot butunligini va rad etishdan himoyalash.;
;Axborot konfidensialligini va rad etishdan himoyalash.;
;Faqat axborot konfidensialligi.;
;Faqat axborot butunligi.;
306;Quyidagi talablardan qaysi biri xesh funksiyaga tegishli emas.;2
;Bir tomonlama funksiya bo’lmasligi kerak.;
;Amalga oshirishdagi yuqori tezkorlik.;
;Turli kirishlar turli chiqishlarni akslantirishi.;
;Kolliziyaga bardoshli bo’lishi.;
307;Kriptotizimning to’liq xavfsiz bo’lishi Kerxgofs prinsipiga ko’ra qaysi kattalikning nomalum bo’lishiga asoslanadi?;2
;Kalit.;
;Algoritm.;
;Shifrmatn.;
;Protokol.;
308;Risk ta’sirini kamaytirish uchun profilatika choralarini ko’rish zarur. Mazkur harakatlar riskning qaysi darajasi uchun?;2
;Quyi;
;Barcha;
;Yuqori;
;O’rta;
309;"Zudlik bilan chora ko’rish talab etilmasada, qisqa vaqtda qarshi harakatlarni qo’llash zarur; Riskni yetarlicha past darajagacha tushirish uchun imkoni boricha nazoratni amalga oshirish kerak. Mazkur harakatlar riskning qaysi darajasi uchun?";2
;O’rta;
;Quyi;
;Barcha;
;Yuqori;
310;"Risklarga qarshi zudlikda chora ko’rish zarur; Riskni yetarlicha past darajagacha tushirish uchun nazoratlash vositalarini aniqlash va o’rnatish kerak. Mazkur harakatlar riskning qaysi darajasi uchun?";2
;Yuqori;
;O’rta;
;Quyi;
;Barcha;
311;Voqea sodir bo’lishi ehtimoli va ushbu hodisaning axborot texnologiyalari aktivlariga ta’siri bu?;2
;Risk;
;Tahdid;
;Zaiflik;
;Hujum;
312;Manbaga zarar keltiradigan ichki yoki tashqi zaiflik ta’sirida tahdid qilish ehtimoli bu?;2
;Risk;
;Tahdid;
;Zaiflik;
;Hujum;
313;"Ichki yoki tashqi majburiyatlar natijasida tahdid yoki hodisalarni yuzaga kelishi, yo’qotilishi yoki boshqa salbiy ta’sir ko’rsatishi mumkin bo’lgan voqyea bu?";2
;Risk;
;Tahdid;
;Zaiflik;
;Hujum;
314;Belgilangan sharoitlarda tahdidning manbalarga potensial zarar etkazilishini kutish bu?;2
;Risk;
;Tahdid;
;Zaiflik;
;Hujum;
315;68 ta belgidan iborat Sezar shifrlash usilida kalitni bilmasdan turib nechta urinishda ochiq matnni aniqlash mumkin?;3
;67;
;67!;
;32;
;32^2;
316;"RSA algoritmida p=7, q=5 bo’lsa, N sonidan kichik va u bilan o’zaro tub bo’lgan sonlar miqdorini ko’rsating?";3
;24;
;35;
;7;
;8;
317;"RSA algoritmida p=13, q=11 bo’lsa, N sonidan kichik va u bilan o’zaro tub bo’lgan sonlar miqdorini ko’rsating?";3
;120;
;143;
;11;
;13;
318;"RSA algoritmida p=5, q=11 bo’lsa, N sonidan kichik va u bilan o’zaro tub bo’lgan sonlar miqdorini ko’rsating?";3
;40;
;55;
;10;
;11;
319;"RSA algoritmida p=7, q=11 bo’lsa, N sonidan kichik va u bilan o’zaro tub bo’lgan sonlar miqdorini ko’rsating?";3
;60;
;77;
;13;
;11;
320;RSA algoritmidagi ochiq va shaxsiy kalitlar uchun qanday munosabat o’rinli?;3
;Ochiq va shaxsiy kalitlar mod((p-1)*(q-1)) bo’yicha o’zaro teskari.;
;Ochiq va shaxsiy kalitlar modN bo’yicha o’zaro teskari.;
;Ochiq va shaxsiy kalitlar mod(p*q) bo’yicha o’zaro teskari.;
;Ochiq va shaxsiy kalitlar uchun biror munosabat o’rinli emas.;
320;RSA algoritmidagi ochiq va shaxsiy kalitlar uchun qanday munosabat o’rinli?;3
;Ochiq va shaxsiy kalitlar mod?(N) bo’yicha o’zaro teskari.;
;Ochiq va shaxsiy kalitlar modN bo’yicha o’zaro teskari.;
;Ochiq va shaxsiy kalitlar mod(p*q) bo’yicha o’zaro teskari.;
;Ochiq va shaxsiy kalitlar uchun biror munosabat o’rinli emas.;
320;RSA algoritmida ? (N) funksiyasi nimani ko’rsatadi?;3
;N sonidan kichik va u bilan o’zaro tub bo’lgan sonlar miqdorini ko’rsatadi.;
;N sonidan kichik va tub bo’lgan sonlar miqdorini ko’rsatadi.;
;N sonidan katta va u bilan o’zaro tub bo’lgan sonlar miqdorini ko’rsatadi.;
;N sonidan katta va tub bo’lgan sonlar miqdorini ko’rsatadi.;
320;"RSA algoritmida p=3, q=11 bo’lsa, N sonidan kichik va u bilan o’zaro tub bo’lgan sonlar miqdorini ko’rsating?";3
;20;
;33;
;12;
;14;
321;"RSA algoritmida p=3, q=7 bo’lsa, N sonidan kichik va u bilan o’zaro tub bo’lgan sonlar miqdorini ko’rsating?";3
;12;
;21;
;8;
;10;
322;"RSA algoritmida p=3, q=5 bo’lsa, N sonidan kichik va u bilan o’zaro tub bo’lgan sonlar miqdorini ko’rsating?";3
;8;
;15;
;2;
;7;
323;"RSA algoritmida p=5, q=19 bo’lsa, N sonidan kichik va u bilan o’zaro tub bo’lgan sonlar miqdorini ko’rsating?";3
;72;
;95;
;108;
;24;
324;"RSA algoritmida p=7, q=19 bo’lsa, N sonidan kichik va u bilan o’zaro tub bo’lgan sonlar miqdorini ko’rsating?";3
;108;
;133;
;72;
;26;
325;"RSA algoritmida p=7, q=13 bo’lsa, N sonidan kichik va u bilan o’zaro tub bo’lgan sonlar miqdorini ko’rsating?";3
;72;
;91;
;108;
;20;
326;"RSA algoritmida p=13, q=11 bo’lsa, N sonidan kichik va u bilan o’zaro tub bo’lgan sonlar miqdorini ko’rsating?";3
;120;
;143;
;40;
;24;
327;"RSA algoritmida p=5, q=11 bo’lsa, N sonidan kichik va u bilan o’zaro tub bo’lgan sonlar miqdorini ko’rsating?";3
;40;
;55;
;120;
;16;
328;"RSA algoritmida p=7, q=11 bo’lsa, N sonidan kichik va u bilan o’zaro tub bo’lgan sonlar miqdorini ko’rsating?";3
;60;
;77;
;24;
;18;
329;"RSA algoritmida p=7, q=5 bo’lsa, N sonidan kichik va u bilan o’zaro tub bo’lgan sonlar miqdorini ko’rsating?";3
;24;
;35;
;60;
;12;
330;"RSA algoritmida p=5, q=13, e=7 ga teng bo’lsa, shaxsiy kalitni hisoblang?";3
;7;
;13;
;65;
;35;
331;"RSA algoritmida p=5, q=11, e=7 ga teng bo’lsa, shaxsiy kalitni hisoblang?";3
;23;
;7;
;35;
;24;
332;"RSA algoritmida p=7, q=11, e=7 ga teng bo’lsa, shaxsiy kalitni hisoblang?";3
;43;
;7;
;11;
;77;
333;"RSA algoritmida p=7, q=5, e=5 ga teng bo’lsa, shaxsiy kalitni hisoblang?";3
;5;
;7;
;35;
;24;
334;"RSA algoritmida ochiq kalit e=5, N=35 ga teng bo’lsa, M=4 ga teng ochiq matnni shifrlash natijasini ko’rsating?";3
;9;
;35;
;5;
;7;
335;"RSA algoritmida ochiq kalit e=5, N=35 ga teng bo’lsa, M=3 ga teng ochiq matnni shifrlash natijasini ko’rsating?";3
;33;
;35;
;5;
;7;
336;"RSA algoritmida ochiq kalit e=5, N=35 ga teng bo’lsa, M=2 ga teng ochiq matnni shifrlash natijasini ko’rsating?";3
;32;
;35;
;5;
;7;
337;"RSA algoritmida ochiq kalit e=7, N=35 ga teng bo’lsa, M=2 ga teng ochiq matnni shifrlash natijasini ko’rsating?";3
;23;
;35;
;5;
;7;
338;"RSA algoritmida ochiq kalit e=7, N=143 ga teng bo’lsa, M=2 ga teng ochiq matnni shifrlash natijasini ko’rsating?";3
;128;
;49;
;11;
;7;
339;Rad etishdan himoyalashda ochiq kalitli kriptotizimlarning qaysi xususiyati muhim hisoblanadi.;3
;Ikkita kalitdan foydalanilgani.;
;Matematik muammoga asoslanilgani.;
;Ochiq kalitni saqlash zaruriyati mavjud emasligi.;
;Shaxsiy kalitni saqlash zarurligi.;
340;Axborotni qaysi xususiyatlari simmetrik shifrlar yordamida ta’minlanadi.;3
;Konfidensiallik va butunlik.;
;Faqat konfidensiallik.;
;Butunlik va foydalanuvchanlik.;
;Foydalanuvchanlik va konfidensiallik.;
341;Blokli simmetrik shifrlashda shifmatndagi bir bitning o’zgarishi deshifrlangan matndagi necha bitning o’zgarishiga olib keladi?;3
;Kamida bir blokiga;
;1;
;Barchasiga;
;Buni aniqlash imkonsiz;
342;Oqimli simmetrik shifrlashda shifmatndagi bir bitning o’zgarishi deshifrlangan matndagi necha bitning o’zgarishiga olib keladi?;3
;1;
;Barchasiga;
;Buni aniqlash imkonsiz;
;2;
343;A5/1 algoritmidagi Z registor uzunligi nechiga teng?;3
;23;
;22;
;19;
;21;
344;A5/1 algoritmidagi Y registor uzunligi nechiga teng?;3
;22;
;23;
;21;
;19;
345;A5/1 algoritmidagi X registor uzunligi nechiga teng?;3
;19;
;22;
;23;
;18;
346;Yaratilishi uchun faktorlash muammosiga asoslangan ochiq kalitli shifrlash algoritmi nomini ko’rsating?;3
;RSA;
;A5/1;
;El-Gamal;
;DES;
347;Elektron raqamli imzoni ochiq kalitli kriptotizimga asoslanishining sababi nimada?;3
;Ularda 2 ta kalitdan foydalanilishi;
;Ularning tezkor ekanligi.;
;Ularning xavfsiz ekanligi.;
;Foydalanishda qulay ekanligi.;
348;Elektron raqamli imzo keltirilganlardan qaysi xususiyatni ta’minlamaydi?;3
;Foydalanuvchanlik;
;Yaxlitlik;
;Rad etishdan himoya;
;Modifikatsiyadan himoya;
349;Elektron raqamli imzo keltirilganlardan qaysi xususiyatni ta’minlamaydi?;3
;Konfidensiallik;
;Yaxlitlik;
;Rad etishdan himoya;
;Qalbakilashtirishdan himoya;
350;Elektron raqamli imzo qanday qilib qo’yilgan imzoni rad eta olmaslikni ta’minlaydi?;3
;Shaxsiy kalitdan foydalanib imzo qo’yilgani bois.;
;Ochiq kalitdan foydalanib imzo qo’yilgani bois.;
;Xesh funksiya bardoshli bo’lgani bois.;
;Elektron raqamli imzo rad etishdan himoyalamaydi.;
351;Zararlovchi ob’ektlar turiga ko’ra kompyuter viruslari qanday turlarga bo’linadi?;3
;"Dasturiy, yuklanuvchi, makroviruslar va ko’p platformali.";
;Rezident va norezident.;
;"Shifrlangan, shifrlanmagan va polimorf.";
;Virus-parazitlar va virus-chervlar.;
352;Faollashish prinsipiga ko’ra kompyuter viruslari qanday turlarga bo’linadi?;3
;Rezident va norezident.;
;"Shifrlangan, shifrlanmagan va polimorf.";
;Virus-parazitlar va virus-chervlar;
;"Dasturiy, yuklanuvchi, makroviruslar va ko’p platformali.";
353;Dastur kodini tashkil qilish yondashuviga ko’ra kompyuter viruslari qanday turlarga bo’linadi?;3
;"Shifrlangan, shifrlanmagan va polimorf.";
;Virus-parazitlar va virus-chervlar.;
;"Dasturiy, yuklanuvchi, makroviruslar va ko’p platformali.";
;Rezident va norezident.;
354;Resurslardan foydalanish usuliga ko’ra kompyuter viruslari qanday turlarga bo’linadi?;3
;Virus-parazitlar va virus-chervlar.;
;"Shifrlangan, shifrlanmagan va polimorf.";
;"Dasturiy, yuklanuvchi, makroviruslar va ko’p platformali.";
;Rezident va norezident.;
355;..... hujumida hujumchi o’rnatilgan aloqaga suqilib kiradi va aloqani bo’ladi. Nuqtalar o’rniga mos javobni qo’ying.;3
;O’rtada turgan odam.;
;Qo’pol kuch.;
;Parolga qaratilgan.;
;DNS izi.;
356;"Agar e - ochiq kalit, d - shaxsiy kalit, M-xabar, H()-xesh funksiya bo’lsa, Sign() - imzolash funksiyasi uchun asosiy parametrlariga asoslangan ko’rinishini ko’rsating?";3
;"Sign(H(M), d)";
;"Sign(H(M), e)";
;"Sign(M, d)";
;"Sign(M, e)";
357;username = read_username ( );
password=read_password();;
if username is 133th4ck0r:;;
return ALLOW_LOGIN;;
if username and passwordare valid:;;
return ALLOW_LOGIN;;
else:;;
return DENY_LOGIN;;
Ushbu mantiqiy kod zararli dasturiy vositaga tegishli?;3;
;Backdoors;
;Adware;
;Virus;
;Troyan otlari;
358;legitimate code;
if hour is 7 p.m:;;
crash_computer( );;
legitimate code;;
Ushbu mantiqiy kod qaysi zararli dasturiy vositaga tegishli?;3;
;Mantiqiy bomba.;
;Backdoors.;
;Adware.;
;Virus.;
359;Seans sathidagi VPN qaysi protokol asosida quriladi?;3
;TLS;
;IPSec;
;L2F;
;PPTP;
360;Tarmoq sathidagi VPN qaysi protokol asosida quriladi?;3
;IPSec;
;TLS;
;L2F;
;PPTP;
361;Kanal sathidagi VPN qaysi protokollar asosida quriladi?;3
;"L2F, L2TP va PPTP";
;TLS va L2F;
;IPSec va TLS;
;"L2TP va&nbsp;TLS";
362;Xodimlarga faqat ruxsat etilgan saytlardan foydalanishga imkon beruvchi himoya vositasi bu?;3
;Tarmoqlararo ekran.;
;Virtual Private Network.;
;Antivirus.;
;Router.;
363;Qaysi himoya vositasi yetkazilgan axborotning butunligini tekshiradi?;3
;Virtual Private Network.;
;Tarmoqlararo ekran.;
;Antivirus.;
;Router.;
364;Qaysi himoya vositasi tomonlarni autentifikatsiyalash imkoniyatini beradi?;3
;Virtual Private Network.;
;Tarmoqlararo ekran.;
;Antivirus.;
;Router.;
365;Foydalanuvchi tomonidan kiritilgan taqiqlangan so’rovni qaysi himoya vositasi yordamida nazoratlash mumkin.;3
;Tarmoqlararo ekran.;
;Virtual Private Network.;
;Antivirus.;
;Router.;
366;"Qaysi himoya vositasi mavjud IP - paketni to’liq shifrlab, unga yangi IP sarlavha beradi?";3
;Virtual Private Network.;
;Tarmoqlararo ekran.;
;Antivirus.;
;Router.;
